id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
246784,Cryptid,2018,337,7.16349,7.42722,16936,0,,,,72,,252,,
144344,Rococo,2013,338,7.16234,7.58435,9538,0,,,,,,215,,
318184,"Imperium: Classics",2021,339,7.16048,7.68495,8605,0,,,,,,224,,
27833,Steam,2009,340,7.15819,7.54137,10463,0,,,,,,223,,
239188,"Chronicles of Crime",2018,341,7.15645,7.53706,24795,0,,,,,,,95,
50,"Lost Cities",1999,342,7.15182,7.2583,50675,0,,,,86,,,,
262211,Cloudspire,2019,343,7.15057,8.17005,4374,0,,,,,,187,,
350316,"Wayfarers of the South Tigris",2022,344,7.1499,7.78408,6553,0,,,,,,206,,
139976,"Cthulhu Wars",2015,345,7.14916,7.84032,6821,0,,,,,,226,57,
108745,Seasons,2012,346,7.14656,7.3349,26413,0,,,,,,269,,
146508,"T.I.M.E Stories",2015,347,7.1454,7.34746,28698,0,,,,,,,107,
92828,"Dixit: Odyssey",2011,348,7.14519,7.3813,22864,0,,,,,21,,,
46213,Telestrations,2009,349,7.14482,7.37634,20560,0,,,,,20,,,
375459,Speakeasy,2025,350,7.14307,8.49043,3150,0,,,,,,164,,
342810,Marrakesh,2022,351,7.14122,8.08482,4206,0,,,,,,174,,
257499,"Arkham Horror (Third Edition)",2018,352,7.14014,7.67996,10926,0,,,,,,,80,
332800,"Summoner Wars (Second Edition)",2021,353,7.13961,8.03941,4814,0,,,,,,203,,
172,"For Sale",1997,354,7.13929,7.2655,34119,0,,,,85,,,,
302723,"Forgotten Waters",2020,355,7.13804,7.74284,7011,0,,,,,,,58,
160477,Onitama,2014,356,7.13801,7.33795,24750,0,20,,,,,,,
385529,"The Vale of Eternity",2023,357,7.13783,7.59483,9437,0,,,,67,,243,,
111341,"The Great Zimbabwe",2012,358,7.13329,7.84742,5405,0,,,,,,198,,
350933,"The Guild of Merchant Explorers",2022,359,7.13103,7.62488,8015,0,,,,63,,230,,
295374,"Long Shot: The Dice Game",2022,360,7.1306,7.52806,10300,0,,,,71,,,,
5,Acquire,1963,361,7.12919,7.35658,22054,0,,,,,,281,,
155068,"Arcadia Quest",2014,362,7.12791,7.5854,10793,0,,,,,,,84,
66589,Navegador,2010,363,7.1258,7.52945,9646,0,,,,,,241,,
176734,"The Manhattan Project: Energy Empire",2016,364,7.12378,7.72058,6580,0,,,,,,221,,
129622,"Love Letter",2012,365,7.12285,7.22674,71534,0,,,,104,,,,
24181,Imperial,2006,366,7.12256,7.58964,8998,0,,,,,,235,,
276182,"Dead Reckoning",2022,367,7.12235,8.14606,4017,0,,,,,,191,,
333255,"Keep the Heroes Out!",2022,368,7.12204,7.89985,5981,0,,,,,,,69,
319966,"The King Is Dead: Second Edition",2020,369,7.12098,7.59353,8512,0,,,,,,244,,
345972,"Cat in the Box: Deluxe Edition",2022,370,7.11693,7.44069,12582,0,,,,73,,,,
97207,"Dungeon Petz",2011,371,7.11677,7.38359,15549,0,,,,,,267,,
308119,"Pax Renaissance: 2nd Edition",2021,372,7.11666,8.38923,3195,0,,,,,,169,,
2653,"Survive: Escape from Atlantis!",1982,373,7.11165,7.30834,27790,0,,,,91,,,,
38453,"Space Alert",2008,374,7.10973,7.37794,16512,0,,,,,,,110,
47,Chinatown,1999,375,7.10964,7.44346,12360,0,,,,79,,271,,
260180,"Project L",2020,376,7.10938,7.45138,12959,0,14,,,81,,,,
54,Tikal,1999,377,7.10908,7.31842,21425,0,,,,,,287,,
63888,Innovation,2010,378,7.10745,7.31974,20296,0,,,,,,285,,
22545,"Age of Empires III: The Age of Discovery",2007,379,7.10626,7.50202,10466,0,,,,,,255,,
184921,"Bunny Kingdom",2017,380,7.10584,7.41024,14763,0,,,,83,,280,,
311988,"Frostpunk: The Board Game",2022,381,7.10573,8.13606,4522,0,,,,,,218,55,
234277,Nusfjord,2017,382,7.10555,7.63653,7304,0,,,,,,239,,
209685,"Century: Spice Road",2017,383,7.1054,7.29196,27573,0,,,,96,,,,
379078,Expeditions,2023,384,7.10352,7.63011,8364,0,,,,,,254,,
143693,"Glass Road",2013,385,7.10258,7.41021,12672,0,,,,,,263,,
136888,Bruges,2013,386,7.10212,7.42594,12244,0,,,,,,262,,
227789,"Heaven & Ale",2017,387,7.10175,7.53277,9223,0,,,,,,251,,
155873,"Power Grid Deluxe: Europe/North America",2014,388,7.10129,7.94574,4630,0,,,,,,210,,
163967,"Tiny Epic Galaxies",2015,389,7.09806,7.32025,22171,0,,,,,,325,,
245655,"The King's Dilemma",2019,390,7.09695,7.67791,7098,0,,,,,,,70,
202426,"Sidereal Confluence",2017,391,7.0967,7.76268,6137,0,,,,,,236,,
154203,"Imperial Settlers",2014,392,7.09564,7.28792,25384,0,,,,,,311,,
188866,"Awkward Guests: The Walton Case",2016,393,7.09393,7.53748,9608,0,,,,77,,277,,
54138,"Imperial 2030",2009,394,7.09332,7.63609,7287,0,,,,,,245,,
336986,Flamecraft,2022,395,7.09325,7.37564,20853,0,,,,103,,354,,
354934,"Legacy of Yu",2023,396,7.0926,8.08329,4017,0,,,,,,222,,
181279,"Fury of Dracula (Third/Fourth Edition)",2015,397,7.09169,7.3948,15492,0,,,,,,,108,
301880,"Raiders of Scythia",2020,398,7.09076,7.69605,6856,0,,,,,,248,,
187617,"Nemo's War (Second Edition)",2017,399,7.08981,7.789,5771,0,,,,,,,63,39
93260,"Summoner Wars: Master Set",2011,400,7.08799,7.47119,11139,0,,20,,,,292,,
336382,"Marvel United: X-Men",2021,401,7.08706,7.98426,4647,0,,,,66,,,,
40692,"Small World",2009,402,7.08593,7.19177,74805,0,,,,111,,355,,
285192,Destinies,2021,403,7.08445,7.65183,10010,0,,,,,,,90,
411567,"The Gang",2024,404,7.08385,7.57272,8144,0,,,,75,,,,
48726,"Alien Frontiers",2010,405,7.08373,7.34214,15560,0,,,,,,294,,
59294,Runewars,2010,406,7.07992,7.60497,8570,0,,,,,,274,82,
203420,"EXIT: The Game – The Abandoned Cabin",2016,407,7.07929,7.40481,12122,0,,,,,,,91,
318084,Furnace,2020,408,7.07907,7.38597,13174,0,,,,,,286,,
219650,"Arydia: The Paths We Dare Tread",2025,409,7.07663,9.0192,2442,0,,,,,,,31,
21241,"Neuroshima Hex",2006,410,7.07482,7.38359,15747,0,,,,,,323,,
172081,"Burgle Bros.",2015,411,7.07469,7.40487,12547,0,,,,94,,,118,
25292,"Merchants & Marauders",2010,412,7.07441,7.38651,14734,0,,,,,,,116,
304420,Bonfire,2020,413,7.07401,7.60176,7541,0,,,,,,257,,
246192,Gizmos,2018,414,7.07283,7.36191,14720,0,,,,92,,305,,
247367,"Air, Land, & Sea",2019,415,7.07178,7.44425,10613,0,,,,,,293,,
271601,"Feed the Kraken",2022,416,7.0703,7.79123,6111,0,,,,,12,,99,
172818,"Above and Below",2015,417,7.07024,7.34295,17069,0,,,,,,328,131,
219513,Bärenpark,2017,418,7.07018,7.27456,20858,0,,,,102,,,,
345584,"Mindbug: First Contact",2022,419,7.06981,7.56694,8919,0,,,,88,,300,,
274638,"Unmatched: Robin Hood vs. Bigfoot",2019,420,7.06836,7.90043,5049,0,,,,,,266,,
193037,"Dead of Winter: The Long Night",2016,421,7.06746,7.50587,10513,0,,,,,,,104,
39856,Dixit,2008,422,7.06696,7.18204,70844,0,,,,,31,,,
77130,"Sid Meier's Civilization: The Board Game",2010,423,7.06563,7.37039,16318,0,,,,,,321,,
176920,"Mission: Red Planet (Second/Third Edition)",2015,424,7.06476,7.38726,12334,0,,,,,,298,,
128271,Ginkgopolis,2012,425,7.06451,7.48666,8860,0,,,,,,268,,
297030,"Tekhenu: Obelisk of the Sun",2020,426,7.06309,7.665,6604,0,,,,,,256,,
368173,"Let's Go! To Japan",2024,427,7.06186,7.59225,7282,0,,,,80,,,,
372,"Schotten Totten",1999,428,7.06175,7.35252,14048,0,,,,97,,,,
140934,Arboretum,2015,429,7.06156,7.24582,23673,0,,,,106,,,,
45315,"Dungeon Lords",2009,430,7.06021,7.34496,14285,0,,,,,,303,,
59959,"Letters from Whitechapel",2011,431,7.05995,7.33053,16995,0,,,,,,335,132,
40354,Maria,2009,432,7.05974,7.99586,4019,0,,,,,,,,14
155987,Abyss,2014,433,7.05896,7.32424,16698,0,,,,,,329,,
13122,Antiquity,2004,434,7.05884,7.83285,4702,0,,,,,,229,,
351040,"Ready Set Bet",2022,435,7.05868,7.50399,8655,0,,,,,17,,,
70919,Takenoko,2011,436,7.05821,7.19831,47840,0,,,,116,,,,
199042,"Harry Potter: Hogwarts Battle",2016,437,7.0534,7.33858,21850,0,,,,115,,,153,
384213,Fromage,2024,438,7.05254,7.68748,6034,0,,,,,,270,,
8217,"San Juan",2004,439,7.05219,7.23063,24327,0,,,,,,340,,
245934,"Carpe Diem",2018,440,7.05146,7.49564,8741,0,,,,,,278,,
181304,Mysterium,2015,441,7.05039,7.19244,48848,0,,,,124,,,156,
246684,"Smartphone Inc.",2018,442,7.04898,7.56233,7310,0,,,,,,272,,
146439,"BattleLore: Second Edition",2013,443,7.04832,7.67102,6602,0,,,,,,,,60
90137,"Blood Bowl: Team Manager – The Card Game",2011,444,7.04748,7.40038,11787,0,,,,,,,111,
319910,"Pagan: Fate of Roanoke",2022,445,7.04696,7.88238,4788,0,,14,,,,259,,
446497,"Hot Streak",2025,446,7.04636,7.93337,4280,0,,,,,5,,,
119890,"Agricola: All Creatures Big and Small",2012,447,7.0447,7.32621,14248,0,,,,,,330,,
195539,"The Godfather: Corleone's Empire",2017,448,7.04429,7.53174,8510,0,,,,,,299,,
397385,"Pirates of Maracaibo",2023,449,7.04402,7.94178,4184,0,,,,,,242,,
37046,"Ghost Stories",2008,450,7.04359,7.25136,21849,0,,,,,,353,135,
41114,"The Resistance",2009,451,7.0416,7.19143,42591,0,,,,,39,,,
315767,"Cartographers Heroes",2021,452,7.04145,7.70682,5834,0,,,,74,,279,,
357563,Akropolis,2022,453,7.04117,7.44582,10129,0,,,,93,,,,
334986,Daybreak,2023,454,7.03875,7.68219,6062,0,,,,,,284,,
318182,"Imperium: Legends",2021,455,7.03672,7.84794,4877,0,,,,,,260,,
303057,"Pan Am",2020,456,7.03665,7.5258,8154,0,,,,,,309,,
171,Chess,1475,457,7.03511,7.2358,40227,0,47,,,,,,,
269210,"Twice as Clever!",2019,458,7.03448,7.41592,10138,0,,,,100,,,,
334590,"For Northwood! A Solo Trick-Taking Game",2021,459,7.03327,7.774,5141,0,,,,76,,275,,
25554,"Notre Dame",2007,460,7.03221,7.30961,13778,0,,,,,,324,,
24480,"The Pillars of the Earth",2006,461,7.03181,7.25657,18451,0,,,,,,341,,
244711,Newton,2018,462,7.03019,7.5032,7962,0,,,,,,289,,
163745,"Star Wars: Armada",2015,463,7.03002,7.81123,5702,0,,,,,,,77,54
260428,"Fall of Rome",2018,464,7.02895,7.59289,6948,0,,,,,,297,,
284742,"Honey Buzz",2020,465,7.02686,7.49758,8606,0,,,,99,,331,,
552,Bus,1999,466,7.02562,7.70318,5264,0,,,,,,261,,
177478,IKI,2015,467,7.02294,7.59453,6708,0,,,,,,288,,
234487,Altiplano,2017,468,7.02258,7.42586,9698,0,,,,,,315,,
290484,Unsettled,2021,469,7.02174,8.06543,3775,0,,,,,,,56,
39683,"At the Gates of Loyang",2009,470,7.02053,7.34941,11660,0,,,,,,327,,
250458,Gùgōng,2018,471,7.01983,7.41955,9576,0,,,,,,313,,
15987,"Arkham Horror",2005,472,7.01977,7.24019,40370,0,,,,,,,161,
192458,"51st State: Master Set",2016,473,7.01943,7.53936,7622,0,,,,,,301,,
9217,"Saint Petersburg",2004,474,7.01864,7.26551,16521,0,,,,,,347,,
322708,"Descent: Legends of the Dark",2021,475,7.01667,7.89286,5789,0,,,,,,,73,
222509,"Lords of Hellas",2018,476,7.01666,7.60703,7661,0,,,,,,322,,
234,"Hannibal: Rome vs. Carthage",1996,477,7.016,7.77479,5049,0,,,,,,,,23
365258,"World Wonders",2023,478,7.01596,7.60684,6698,0,,,,89,,306,,
206480,"Imperial Struggle",2020,479,7.01573,8.21309,3328,0,,,,,,250,,5
436126,Finspan,2025,480,7.01527,7.68873,6304,0,,,,90,,320,,
385610,"Kutná Hora: The City of Silver",2023,481,7.01475,7.7604,5296,0,,,,,,276,,
417197,Rebirth,2024,482,7.01396,7.75926,5122,0,,,,84,,282,,
343905,Boonlake,2021,483,7.01299,7.61489,6102,0,,,,,,283,,
434654,"Toy Battle",2025,484,7.01108,7.79282,5018,0,,,,82,,,,
386368,"Ezra and Nehemiah",2024,485,7.01065,8.15899,3263,0,,,,,,246,,
335764,"Unmatched: Battle of Legends, Volume Two",2021,486,7.01062,8.21144,3400,0,,,,,,273,,
92415,Skull,2011,487,7.01045,7.17267,28205,0,,,,,36,,,
70323,"King of Tokyo",2011,488,7.00968,7.11519,75581,0,,,,141,,,,
236191,"London (Second Edition)",2017,489,7.00695,7.48257,7844,0,,,,,,316,,
194594,"Dice Forge",2017,490,7.00672,7.21273,24350,0,,,,127,,,,
101721,"Mage Wars Arena",2012,491,7.00634,7.56175,8022,0,,19,,,,,,
258210,"Blitzkrieg!: World War Two in 20 Minutes",2019,492,7.00338,7.53905,6779,0,,,,,,307,,76
367498,"Horizons of Spirit Island",2022,493,7.00263,8.12726,3328,0,,,,,,265,,
315610,"Massive Darkness 2: Hellscape",2022,494,7.00021,7.99835,4236,0,,,,,,,64,
408180,"Shackleton Base: A Journey to the Moon",2024,495,6.99956,8.01443,3618,0,,,,,,253,,
198773,"Codenames: Pictures",2016,496,6.99919,7.17746,24986,0,,,,,32,,,
316412,"The LOOP",2020,497,6.99914,7.70456,5535,0,,,,,,314,,
352515,Trio,2021,498,6.99829,7.38637,10997,0,,,,113,,,,
286751,"Zombicide: 2nd Edition",2021,499,6.99776,7.92159,5166,0,,,,,,,102,
381297,"Unmatched Adventures: Tales to Amaze",2023,500,6.99726,7.95151,4178,0,,,,87,,291,,
318243,Hitster,2022,501,6.99711,7.53332,7097,0,,,,,23,,,
31594,"In the Year of the Dragon",2007,502,6.99691,7.29005,12592,0,,,,,,344,,
128671,"Spartacus: A Game of Blood and Treachery",2012,503,6.99624,7.46585,9523,0,,,,,,,127,
298069,Cubitos,2021,504,6.99575,7.36274,10707,0,,,,114,,,,
215311,Downforce,2017,505,6.99542,7.25703,15149,0,,,,121,,,,
367041,"Scholars of the South Tigris",2023,506,6.9943,8.0187,3589,0,,,,,,258,,
21348,"Ticket to Ride: Märklin",2006,507,6.99405,7.40816,9365,0,,,,110,,349,,
256226,"Azul: Stained Glass of Sintra",2018,508,6.99367,7.28347,14973,0,21,,,120,,,,
342900,"Earthborne Rangers",2023,509,6.9927,8.08331,3852,0,,10,,,,,71,
328565,"Caper: Europe",2022,510,6.99219,7.62295,5870,0,,,,98,,319,,
33160,Endeavor,2009,511,6.99138,7.36876,9679,0,,,,,,333,,
293141,"King of Tokyo: Dark Edition",2020,512,6.98932,7.65126,6067,0,,,,105,,,,
34219,Biblios,2007,513,6.98921,7.19459,18379,0,,,,126,,370,,
379629,Knarr,2023,514,6.98839,7.47094,7761,0,,,,107,,,,
368305,"Life of the Amazonia",2023,515,6.9881,8.09992,3350,0,,,,,,264,,
292375,"The Great Wall",2021,516,6.98801,7.79115,5125,0,,,,,,295,,
166669,"San Juan (Second Edition)",2014,517,6.98538,7.4387,7849,0,,,,,,337,,
1,"Die Macher",1986,518,6.9853,7.57555,5999,0,,,,,,296,,
265736,"Tiny Towns",2019,519,6.9851,7.1822,22263,0,,,,132,,,,
138161,"Firefly: The Game",2013,520,6.98433,7.38063,12585,0,,,,,,,144,
356033,"Libertalia: Winds of Galecrest",2022,521,6.98392,7.4374,8447,0,,,,109,,350,,
151347,"Millennium Blades",2016,522,6.98154,7.65534,5685,0,,,,,,317,92,
144592,"Bruxelles 1893",2013,523,6.98035,7.58918,5858,0,,,,,,308,,
420087,"Flip 7",2024,524,6.97794,7.22658,20319,0,,,,137,42,,,
71,Civilization,1980,525,6.9757,7.48765,7682,0,,,,,,357,,
150,PitchCar,1995,526,6.97536,7.27865,11690,0,,,,122,25,,,
325635,"Unmatched: Little Red Riding Hood vs. Beowulf",2020,527,6.97522,8.06959,3612,0,,,,,,310,,
262543,Wavelength,2019,528,6.97405,7.20111,18027,0,,,,,27,,,
355093,Woodcraft,2022,529,6.97258,7.5774,6110,0,,,,,,326,,
182134,"Evolution: Climate",2016,530,6.97228,7.44486,8541,0,,,,,,361,,
338834,"MicroMacro: Crime City – Full House",2021,531,6.97126,7.64071,5279,0,,,,101,,,,
229220,"Santa Maria",2017,532,6.97063,7.45506,7502,0,,,,,,339,,
156858,"Black Orchestra",2016,533,6.96968,7.49049,7347,0,,,,,,,115,
66188,Fresco,2010,534,6.96961,7.24017,13565,0,,,,129,,369,,
220,"High Society",1995,535,6.96846,7.19587,16281,0,,,,133,,,,
100901,"Flash Point: Fire Rescue",2011,536,6.96776,7.14476,25334,0,,,,145,,,172,
17392,"Here I Stand",2006,537,6.96716,7.87787,4032,0,,,,,,,,19
186751,"Mythic Battles: Pantheon",2017,538,6.96538,8.29956,3449,0,,,,,,318,,
170771,"Sword & Sorcery: Immortal Souls",2017,539,6.96451,7.86515,5389,0,,,,,,,86,
503,"Through the Desert",1998,540,6.96413,7.1835,16289,0,18,,,,,380,,
251658,Sprawlopolis,2018,541,6.96367,7.26652,12501,0,,,,131,,378,,
27162,Kingsburg,2007,542,6.96309,7.1657,20096,0,,,,139,,391,,
353288,"Trekking Through History",2022,543,6.96269,7.51387,6610,0,,,,108,,,,
18833,"The Lord of the Rings: The Confrontation",2005,544,6.96215,7.50621,6737,0,,,,,,345,,
54625,"Space Hulk (Third Edition)",2009,545,6.96195,7.53373,7238,0,,,,,,,109,
11,Bohnanza,1997,546,6.96086,7.07906,51046,0,,,,159,,,,
204305,"Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures",2016,547,6.95923,7.55109,6514,0,,,,,,,112,
62222,"Commands & Colors: Napoleonics",2010,548,6.95877,8.04658,3525,0,,,,,,,,12
55670,Macao,2009,549,6.95794,7.40332,7660,0,,,,,,348,,
154809,Nippon,2015,550,6.9579,7.61563,5252,0,,,,,,312,,
192153,"Reign of Cthulhu",2016,551,6.95535,7.35552,11009,0,,,,,,406,146,
12942,"No Thanks!",2004,552,6.95514,7.08144,30391,0,,,,147,,,,
161614,Stockpile,2015,553,6.95503,7.418,7745,0,,,,,,356,,
158899,"Colt Express",2014,554,6.95237,7.09661,35168,0,,,,157,,,,
144189,"Fire in the Lake",2014,555,6.95217,8.06862,3326,0,,,,,,,,16
124708,"Mice and Mystics",2012,556,6.95215,7.2034,20479,0,,,,,,,166,
40765,"Clash of Cultures",2012,557,6.95162,7.56394,5947,0,,,,,,334,,
216600,"Fantastic Factories",2019,558,6.94705,7.40914,7918,0,,,,123,,366,,
264241,Mandala,2019,559,6.9464,7.43638,7121,0,13,,,117,,,,
205398,Citadels,2016,560,6.94388,7.23078,17089,0,,,,154,,,,
175095,"Dawn of the Zeds (Third Edition)",2016,561,6.94348,8.14649,3086,0,,,,,,,62,
359438,Skymines,2022,562,6.94341,7.92248,3602,0,,,,,,290,,
63628,"The Manhattan Project",2012,563,6.9434,7.30806,10140,0,,,,,,377,,
36932,Claustrophobia,2009,564,6.94297,7.46303,7174,0,,,,,,,124,
96913,Lancaster,2011,565,6.94137,7.3809,7887,0,,,,,,358,,
269144,Hadara,2019,566,6.94127,7.38278,8116,0,,,,,,363,,
11170,"Heroscape Master Set: Rise of the Valkyrie",2004,567,6.9412,7.45185,8417,0,,29,,,,,136,
290359,"Undaunted: North Africa",2020,568,6.94086,7.75334,4562,0,,,,,,,,53
121,Dune,1979,569,6.94018,7.58023,6003,0,,,,,,364,119,
256952,"Zombie Kidz Evolution",2018,570,6.93955,7.56831,6137,0,,,1,119,,,,
243,"Advanced Squad Leader",1985,571,6.93926,8.01392,3947,0,,,,,,,,18
215341,"Thunderstone Quest",2018,572,6.93861,7.71777,4808,0,,,,,,338,,
383607,Barcelona,2023,573,6.93786,7.72302,4462,0,,,,,,332,,
66362,"Glen More",2010,574,6.93692,7.29217,9484,0,,,,,,371,,
307002,Regicide,2020,575,6.93558,7.38801,8532,0,,,,134,,395,,
283393,Aquatica,2019,576,6.93552,7.35614,8390,0,,,,,,374,,
176396,Quadropolis,2016,577,6.93547,7.21065,13520,0,,,,140,,,,
295564,"Unmatched Game System",2019,578,6.93499,8.22998,2882,0,,,,95,,304,,
239942,"Black Rose Wars",2019,579,6.93463,7.89657,4350,0,,,,,,343,,
79828,"A Few Acres of Snow",2011,580,6.93383,7.36798,8114,0,,,,,,372,,92
353545,"Next Station: London",2022,581,6.93091,7.41547,7272,0,,,,125,,,,
256730,Pipeline,2019,582,6.93076,7.54628,5577,0,,,,,,351,,
478,Citadels,2000,583,6.92992,7.05389,57029,0,,,,183,,480,,
194607,"Mystic Vale",2016,584,6.92868,7.23362,12632,0,,,,,,410,,
43570,Friday,2011,585,6.92786,7.11097,23052,0,,,,,,449,,
242705,"Aeon Trespass: Odyssey",2022,586,6.92731,8.99428,2705,0,,,,,,,49,
169427,"Middara: Unintentional Malum – Act 1",2019,587,6.9272,8.505,2804,0,,,,,,,53,
15062,"Shadows over Camelot",2005,588,6.92704,7.09851,28456,0,,,,,,,179,
293296,"Splendor: Marvel",2020,589,6.92585,7.56128,6259,0,,,,128,,,,
180974,"Potion Explosion",2015,590,6.92395,7.12134,21848,0,,,,162,,,,
290236,Canvas,2021,591,6.9234,7.19568,16050,0,,,,156,,,,
20437,"Lords of Vegas",2010,592,6.92334,7.35463,8110,0,,,,,,381,,
98778,Hanabi,2010,593,6.92204,7.02983,52231,0,,,,178,,,,
270844,"Imperial Settlers: Empires of the North",2019,594,6.92055,7.38043,7980,0,,,,,,382,,
274960,"Point Salad",2019,595,6.91744,7.09228,23043,0,,,,163,,,,
5404,Amun-Re,2003,596,6.91612,7.2824,9577,0,,,,,,385,,
226522,"EXIT: The Game – Dead Man on the Orient Express",2017,597,6.9158,7.53622,5554,0,,,,118,,,100,
404431,Men-Nefer,2024,598,6.91354,8.16691,2807,0,,,,,,302,,
136063,"Forbidden Desert",2013,599,6.91272,7.06128,32742,0,,,,175,,,,
233312,"Stuffed Fables",2018,600,6.91171,7.40216,8206,0,,,,144,,,148,
137408,Amerigo,2013,601,6.91164,7.43221,6443,0,,,,,,367,,
162082,Deus,2014,602,6.91144,7.26328,9744,0,,,,,,392,,
25417,BattleLore,2006,603,6.91055,7.34828,9440,0,,,,,,,158,120
193042,"Junk Art",2016,604,6.9101,7.34814,8234,0,,,,136,24,,,
340466,Unfathomable,2021,605,6.90885,7.46479,7130,0,,,,,,,134,
157969,"Sheriff of Nottingham",2014,606,6.90855,7.04678,37779,0,,,,181,47,,,
21790,"Thurn and Taxis",2006,607,6.90849,7.09128,20820,0,,,,165,,439,,
150658,"Pandemic: The Cure",2014,608,6.90766,7.22949,11091,0,,,,151,,426,,
6249,Alhambra,2003,609,6.90751,7.03529,35488,0,,,,173,,465,,
83330,"Mansions of Madness",2011,610,6.90638,7.25182,14004,0,,,,,,,164,
240196,"Betrayal Legacy",2018,611,6.90568,7.64811,5353,0,,,,,,,128,
266830,QE,2019,612,6.90484,7.33185,7752,0,,,,135,,387,,
13,Catan,1995,613,6.90428,7.09126,141253,0,,,,208,,578,,
348450,Lacrimosa,2022,614,6.90226,7.62077,4921,0,,,,,,360,,
422732,"Agent Avenue",2024,615,6.90123,7.53293,5526,0,,,,130,,,,
454103,"Magical Athlete",2025,616,6.89936,7.88858,3691,0,,,,112,13,,,
191862,Imhotep,2016,617,6.89859,7.12394,16795,0,,,,164,,,,
17226,"Descent: Journeys in the Dark",2005,618,6.89851,7.27374,11875,0,,,,,,,160,
117959,"Las Vegas",2012,619,6.89606,7.18109,12347,0,,,,158,38,,,
105134,"Risk Legacy",2011,620,6.89565,7.34738,8865,0,,,,,,440,,
318009,"Dinosaur Island: Rawr 'n Write",2021,621,6.89473,7.65819,4558,0,,,,,,362,,
232414,Oceans,2020,622,6.89432,7.39521,7564,0,,,,,,407,,
712,"Blood Bowl (Third Edition)",1994,623,6.89393,7.55347,5703,0,,,,,,432,126,
245654,"Railroad Ink: Deep Blue Edition",2018,624,6.89184,7.14511,14727,0,,,,166,,,,
284435,"Nova Luna",2019,625,6.89152,7.2557,10070,0,23,,,153,,,,
336794,"Galaxy Trucker (Second Edition)",2021,626,6.8915,7.41108,6731,0,,,,142,,,155,
156009,"Port Royal",2014,627,6.8913,7.10334,19074,0,,,,170,,,,
142379,"Escape Plan",2019,628,6.89017,7.48115,5847,0,,,,,,379,,
197376,Charterstone,2017,629,6.88986,7.17714,15317,0,,,,,,457,,
9674,Ingenious,2004,630,6.88876,7.09554,17984,0,29,,,,,,,
144797,"Argent: The Consortium",2015,631,6.88622,7.5997,4725,0,,,,,,368,,
84419,"Space Empires 4X",2011,632,6.88454,7.72309,4274,0,,,,,,,,37
177639,Raptor,2015,633,6.88266,7.21188,10850,0,,,,,,437,,
387866,"Star Wars: Unlimited",2024,634,6.88057,8.05902,3123,0,,8,,,,,,
252328,"Star Wars: X-Wing (Second Edition)",2018,635,6.87948,8.02285,3360,0,,11,,,,,,70
371433,Terrorscape,2023,636,6.87948,8.10393,3191,0,,,,,,,97,
31999,TZAAR,2007,637,6.87843,7.66645,4137,0,6,,,,,,,
218074,"Detective: City of Angels",2019,638,6.87841,7.85632,3503,0,,,,,,,88,
196326,"Love Letter: Premium Edition",2016,639,6.87818,7.43067,6437,0,,,,150,26,,,
153938,"Camel Up",2014,640,6.87817,7.03052,29060,0,,,,188,,,,
62227,"Labyrinth: The War on Terror, 2001 – ?",2010,641,6.87795,7.56125,5198,0,,,,,,404,,66
97786,"Small World Underground",2011,642,6.87758,7.22079,11482,0,,,,168,,454,,
28023,Jamaica,2007,643,6.87703,7.06056,22179,0,,,,180,,,,
31730,"Wabash Cannonball",2007,644,6.87531,7.25515,8659,0,,,,,,411,,
128996,"1775: Rebellion",2013,645,6.87506,7.6276,4468,0,,,,,,,,52
91312,"Discworld: Ankh-Morpork",2011,646,6.87497,7.25747,10863,0,,,,,,,189,
146791,"Shadows of Brimstone: City of the Ancients",2014,647,6.87416,7.94409,4076,0,,,,,,,96,
280794,Etherfields,2020,648,6.87293,7.84263,4590,0,,,,,,,122,
18,RoboRally,1994,649,6.87287,7.04599,24440,0,,,,,,504,212,
245961,"Fleet: The Dice Game",2018,650,6.87182,7.6014,4505,0,,,,,,376,,
262215,"Blackout: Hong Kong",2018,651,6.87097,7.39349,6389,0,,,,,,397,,
133473,"Sushi Go!",2013,652,6.87058,6.98302,52024,0,,,,200,,,,
181530,"Runebound (Third Edition)",2015,653,6.86977,7.46842,6630,0,,,,,,,149,
381248,"Nemesis: Retaliation",2025,654,6.86879,8.74951,2320,0,,,,,,,66,
17405,"1846: The Race for the Midwest",2005,655,6.86824,7.86322,3216,0,,,,,,342,,
170624,"Crusaders: Thy Will Be Done",2018,656,6.86781,7.475,5381,0,,,,,,386,,
125618,Libertalia,2012,657,6.86773,7.1025,14738,0,,,,,,462,,
171668,"The Grizzled",2015,658,6.86678,7.11227,15523,0,,,,,,,185,
183251,Karuba,2015,659,6.86442,7.16323,11864,0,,,,172,,,,
119506,"Freedom: The Underground Railroad",2013,660,6.86424,7.56848,4648,0,,,,,,383,121,
296237,"Warp's Edge",2020,661,6.86407,7.64658,4385,0,,,,,,394,,
170561,"Valeria: Card Kingdoms",2016,662,6.86378,7.4279,6397,0,,,,155,,430,,
415776,"Kingdom Legacy: Feudal Kingdom",2024,663,6.86286,8.09028,2749,0,,,,,,346,76,
