games_id,name,yearpublished,rank,average,usersrated,abstracts_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank,images,thumbnails,prices
365258,World Wonders,2023,478,7.60684,6698,0.0,89.0,0.0,306.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/58/img_45558_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/58/img_45558_THUMBNAIL.png,40.97
206480,Imperial Struggle,2020,479,8.21309,3328,0.0,0.0,0.0,250.0,0.0,5.0,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_54019_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_54019_THUMBNAIL.png,52.97
436126,Finspan,2025,480,7.68873,6304,0.0,90.0,0.0,320.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_81026_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_81026_THUMBNAIL.png,50.0
385610,Kutná Hora: The City of Silver,2023,481,7.7604,5296,0.0,0.0,0.0,276.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/21/img_44621_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/21/img_44621_THUMBNAIL.png,54.95
343905,Boonlake,2021,483,7.61489,6102,0.0,0.0,0.0,283.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_40551_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_40551_THUMBNAIL.png,55.98
434654,Toy Battle,2025,484,7.79282,5018,0.0,82.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_80135_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/35/img_80135_THUMBNAIL.png,26.06
386368,Ezra and Nehemiah,2024,485,8.15899,3263,0.0,0.0,0.0,246.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_67468_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_67468_THUMBNAIL.png,45.49
335764,"Unmatched: Battle of Legends, Volume Two",2021,486,8.21144,3400,0.0,0.0,0.0,273.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/77/img_40377_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/77/img_40377_THUMBNAIL.png,39.92
92415,Skull,2011,487,7.17267,28205,0.0,0.0,36.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_3900_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_3900_THUMBNAIL.png,21.79
70323,King of Tokyo,2011,488,7.11519,75581,0.0,141.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/13/img_213_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/13/img_213_THUMBNAIL.png,39.98
236191,London (Second Edition),2017,489,7.48257,7844,0.0,0.0,0.0,316.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/76/img_21976_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/76/img_21976_THUMBNAIL.png,25.95
194594,Dice Forge,2017,490,7.21273,24350,0.0,127.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/98/img_19798_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/98/img_19798_THUMBNAIL.png,52.99
101721,Mage Wars Arena,2012,491,7.56175,8022,0.0,0.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_1167_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_1167_THUMBNAIL.png,42.99
258210,Blitzkrieg!: World War Two in 20 Minutes,2019,492,7.53905,6779,0.0,0.0,0.0,307.0,0.0,76.0,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_31069_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_31069_THUMBNAIL.png,31.47
367498,Horizons of Spirit Island,2022,493,8.12726,3328,0.0,0.0,0.0,265.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/79/img_43579_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/79/img_43579_THUMBNAIL.png,25.97
315610,Massive Darkness 2: Hellscape,2022,494,7.99835,4236,0.0,0.0,0.0,0.0,64.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/10/img_39310_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/10/img_39310_THUMBNAIL.png,87.99
408180,Shackleton Base: A Journey to the Moon,2024,495,8.01443,3618,0.0,0.0,0.0,253.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_74107_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_74107_THUMBNAIL.png,72.47
198773,Codenames: Pictures,2016,496,7.17746,24986,0.0,0.0,32.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/12/img_18712_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/12/img_18712_THUMBNAIL.png,29.99
316412,The LOOP,2020,497,7.70456,5535,0.0,0.0,0.0,314.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/34/img_36634_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/34/img_36634_THUMBNAIL.png,63.95
352515,Trio,2021,498,7.38637,10997,0.0,113.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/52/img_3452_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/52/img_3452_THUMBNAIL.png,17.47
286751,Zombicide: 2nd Edition,2021,499,7.92159,5166,0.0,0.0,0.0,0.0,102.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/33/img_39133_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/33/img_39133_THUMBNAIL.png,107.99
381297,Unmatched Adventures: Tales to Amaze,2023,500,7.95151,4178,0.0,87.0,0.0,291.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_44519_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_44519_THUMBNAIL.png,49.97
318243,Hitster,2022,501,7.53332,7097,0.0,0.0,23.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/94/img_38994_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/94/img_38994_THUMBNAIL.png,20.0
31594,In the Year of the Dragon,2007,502,7.29005,12592,0.0,0.0,0.0,344.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/89/img_289_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/89/img_289_THUMBNAIL.png,35.99
128671,Spartacus: A Game of Blood and Treachery,2012,503,7.46585,9523,0.0,0.0,0.0,0.0,127.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/88/img_288_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/88/img_288_THUMBNAIL.png,44.97
298069,Cubitos,2021,504,7.36274,10707,0.0,114.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_35600_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_35600_THUMBNAIL.png,56.48
215311,Downforce,2017,505,7.25703,15149,0.0,121.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/62/img_21462_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/62/img_21462_THUMBNAIL.png,44.08
367041,Scholars of the South Tigris,2023,506,8.0187,3589,0.0,0.0,0.0,258.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/89/img_44689_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/89/img_44689_THUMBNAIL.png,53.97
21348,Ticket to Ride: Märklin,2006,507,7.40816,9365,0.0,110.0,0.0,349.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_237_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_237_THUMBNAIL.png,34.95
256226,Azul: Stained Glass of Sintra,2018,508,7.28347,14973,21.0,120.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_25928_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_25928_THUMBNAIL.png,40.99
342900,Earthborne Rangers,2023,509,8.08331,3852,0.0,0.0,0.0,0.0,71.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_40643_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_40643_THUMBNAIL.png,100.0
328565,Caper: Europe,2022,510,7.62295,5870,0.0,98.0,0.0,319.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/75/img_39075_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/75/img_39075_THUMBNAIL.png,36.5
33160,Endeavor,2009,511,7.36876,9679,0.0,0.0,0.0,333.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/20/img_3220_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/20/img_3220_THUMBNAIL.png,31.95
293141,King of Tokyo: Dark Edition,2020,512,7.65126,6067,0.0,105.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/25/img_31625_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/25/img_31625_THUMBNAIL.png,44.99
34219,Biblios,2007,513,7.19459,18379,0.0,126.0,0.0,370.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_2000_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/0/img_2000_THUMBNAIL.png,18.75
379629,Knarr,2023,514,7.47094,7761,0.0,107.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/90/img_45290_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/90/img_45290_THUMBNAIL.png,32.97
368305,Life of the Amazonia,2023,515,8.09992,3350,0.0,0.0,0.0,264.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_44293_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_44293_THUMBNAIL.png,74.99
292375,The Great Wall,2021,516,7.79115,5125,0.0,0.0,0.0,295.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/29/img_37329_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/29/img_37329_THUMBNAIL.png,112.99
1,Die Macher,1986,518,7.57555,5999,0.0,0.0,0.0,296.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/41/img_4241_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/41/img_4241_THUMBNAIL.png,60.97
265736,Tiny Towns,2019,519,7.1822,22263,0.0,132.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/88/img_27488_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/88/img_27488_THUMBNAIL.png,44.97
138161,Firefly: The Game,2013,520,7.38063,12585,0.0,0.0,0.0,0.0,144.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/81/img_7181_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/81/img_7181_THUMBNAIL.png,127.84
356033,Libertalia: Winds of Galecrest,2022,521,7.4374,8447,0.0,109.0,0.0,350.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_41870_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_41870_THUMBNAIL.png,54.99
151347,Millennium Blades,2016,522,7.65534,5685,0.0,0.0,0.0,317.0,92.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_18257_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_18257_THUMBNAIL.png,80.0
144592,Bruxelles 1893,2013,523,7.58918,5858,0.0,0.0,0.0,308.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/73/img_6773_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/73/img_6773_THUMBNAIL.png,73.5
420087,Flip 7,2024,524,7.22658,20319,0.0,137.0,42.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/32/img_79832_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/32/img_79832_THUMBNAIL.png,12.95
71,Civilization,1980,525,7.48765,7682,0.0,0.0,0.0,357.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_25457_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_25457_THUMBNAIL.png,61.78
150,PitchCar,1995,526,7.27865,11690,0.0,122.0,25.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_1985_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_1985_THUMBNAIL.png,79.99
325635,Unmatched: Little Red Riding Hood vs. Beowulf,2020,527,8.06959,3612,0.0,0.0,0.0,310.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_37828_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/28/img_37828_THUMBNAIL.png,26.98
262543,Wavelength,2019,528,7.20111,18027,0.0,0.0,27.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_30770_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_30770_THUMBNAIL.png,49.080000000000005
355093,Woodcraft,2022,529,7.5774,6110,0.0,0.0,0.0,326.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/76/img_42976_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/76/img_42976_THUMBNAIL.png,57.47
182134,Evolution: Climate,2016,530,7.44486,8541,0.0,0.0,0.0,361.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_17919_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/19/img_17919_THUMBNAIL.png,61.98
338834,MicroMacro: Crime City – Full House,2021,531,7.64071,5279,0.0,101.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/74/img_39274_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/74/img_39274_THUMBNAIL.png,29.47
229220,Santa Maria,2017,532,7.45506,7502,0.0,0.0,0.0,339.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/10/img_21510_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/10/img_21510_THUMBNAIL.png,90.42
156858,Black Orchestra,2016,533,7.49049,7347,0.0,0.0,0.0,0.0,115.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_18703_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_18703_THUMBNAIL.png,60.0
66188,Fresco,2010,534,7.24017,13565,0.0,129.0,0.0,369.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_1093_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_1093_THUMBNAIL.png,28.84
220,High Society,1995,535,7.19587,16281,0.0,133.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_3757_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_3757_THUMBNAIL.png,30.98
100901,Flash Point: Fire Rescue,2011,536,7.14476,25334,0.0,145.0,0.0,0.0,172.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/98/img_398_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/98/img_398_THUMBNAIL.png,21.97
17392,Here I Stand,2006,537,7.87787,4032,0.0,0.0,0.0,0.0,0.0,19.0,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_2680_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/80/img_2680_THUMBNAIL.png,99.99
186751,Mythic Battles: Pantheon,2017,538,8.29956,3449,0.0,0.0,0.0,318.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_26724_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_26724_THUMBNAIL.png,198.03
170771,Sword & Sorcery: Immortal Souls,2017,539,7.86515,5389,0.0,0.0,0.0,0.0,86.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_20007_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/7/img_20007_THUMBNAIL.png,72.47
503,Through the Desert,1998,540,7.1835,16289,18.0,0.0,0.0,380.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_1251_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_1251_THUMBNAIL.png,39.99
251658,Sprawlopolis,2018,541,7.26652,12501,0.0,131.0,0.0,378.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_29568_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/68/img_29568_THUMBNAIL.png,19.44
27162,Kingsburg,2007,542,7.1657,20096,0.0,139.0,0.0,391.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_360_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/60/img_360_THUMBNAIL.png,64.99000000000001
353288,Trekking Through History,2022,543,7.51387,6610,0.0,108.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_42169_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/69/img_42169_THUMBNAIL.png,49.99
18833,The Lord of the Rings: The Confrontation,2005,544,7.50621,6737,0.0,0.0,0.0,345.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_2793_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/93/img_2793_THUMBNAIL.png,24.45
11,Bohnanza,1997,546,7.07906,51046,0.0,159.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_670_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/70/img_670_THUMBNAIL.png,15.1
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,2016,547,7.55109,6514,0.0,0.0,0.0,0.0,112.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_19083_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_19083_THUMBNAIL.png,52.99
62222,Commands & Colors: Napoleonics,2010,548,8.04658,3525,0.0,0.0,0.0,0.0,0.0,12.0,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_1878_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/78/img_1878_THUMBNAIL.png,64.97
55670,Macao,2009,549,7.40332,7660,0.0,0.0,0.0,348.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_1303_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_1303_THUMBNAIL.png,225.0
154809,Nippon,2015,550,7.61563,5252,0.0,0.0,0.0,312.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/38/img_16138_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/38/img_16138_THUMBNAIL.png,143.72
192153,Reign of Cthulhu,2016,551,7.35552,11009,0.0,0.0,0.0,406.0,146.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/50/img_17850_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/50/img_17850_THUMBNAIL.png,48.99
12942,No Thanks!,2004,552,7.08144,30391,0.0,147.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/56/img_1256_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/56/img_1256_THUMBNAIL.png,24.98
161614,Stockpile,2015,553,7.418,7745,0.0,0.0,0.0,356.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/82/img_15282_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/82/img_15282_THUMBNAIL.png,50.0
158899,Colt Express,2014,554,7.09661,35168,0.0,157.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_13283_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_13283_THUMBNAIL.png,46.82
144189,Fire in the Lake,2014,555,8.06862,3326,0.0,0.0,0.0,0.0,0.0,16.0,https://d2qg6c07ydxh2f.cloudfront.net/items/66/img_12866_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/66/img_12866_THUMBNAIL.png,78.97999999999999
124708,Mice and Mystics,2012,556,7.2034,20479,0.0,0.0,0.0,0.0,166.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/53/img_1053_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/53/img_1053_THUMBNAIL.png,78.97999999999999
40765,Clash of Cultures,2012,557,7.56394,5947,0.0,0.0,0.0,334.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_167_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/67/img_167_THUMBNAIL.png,124.56
216600,Fantastic Factories,2019,558,7.40914,7918,0.0,123.0,0.0,366.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_26043_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/43/img_26043_THUMBNAIL.png,45.98
264241,Mandala,2019,559,7.43638,7121,13.0,117.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_28151_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/51/img_28151_THUMBNAIL.png,31.39
205398,Citadels,2016,560,7.23078,17089,0.0,154.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/14/img_22114_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/14/img_22114_THUMBNAIL.png,31.39
359438,Skymines,2022,562,7.92248,3602,0.0,0.0,0.0,290.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/52/img_42252_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/52/img_42252_THUMBNAIL.png,56.47
63628,The Manhattan Project,2012,563,7.30806,10140,0.0,0.0,0.0,377.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/14/img_1214_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/14/img_1214_THUMBNAIL.png,34.91
36932,Claustrophobia,2009,564,7.46303,7174,0.0,0.0,0.0,0.0,124.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_726_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/26/img_726_THUMBNAIL.png,41.55
96913,Lancaster,2011,565,7.3809,7887,0.0,0.0,0.0,358.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_457_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/57/img_457_THUMBNAIL.png,55.0
269144,Hadara,2019,566,7.38278,8116,0.0,0.0,0.0,363.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_28344_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/44/img_28344_THUMBNAIL.png,28.96
290359,Undaunted: North Africa,2020,568,7.75334,4562,0.0,0.0,0.0,0.0,0.0,53.0,https://d2qg6c07ydxh2f.cloudfront.net/items/59/img_31359_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/59/img_31359_THUMBNAIL.png,41.98
256952,Zombie Kidz Evolution,2018,570,7.56831,6137,0.0,119.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_27224_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/24/img_27224_THUMBNAIL.png,26.99
243,Advanced Squad Leader,1985,571,8.01392,3947,0.0,0.0,0.0,0.0,0.0,18.0,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_5737_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/37/img_5737_THUMBNAIL.png,59.48
215341,Thunderstone Quest,2018,572,7.71777,4808,0.0,0.0,0.0,338.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_22972_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/72/img_22972_THUMBNAIL.png,247.43
383607,Barcelona,2023,573,7.72302,4462,0.0,0.0,0.0,332.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/16/img_44716_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/16/img_44716_THUMBNAIL.png,49.97
66362,Glen More,2010,574,7.29217,9484,0.0,0.0,0.0,371.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_1608_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/8/img_1608_THUMBNAIL.png,114.75
307002,Regicide,2020,575,7.38801,8532,0.0,134.0,0.0,395.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_37823_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_37823_THUMBNAIL.png,25.98
283393,Aquatica,2019,576,7.35614,8390,0.0,0.0,0.0,374.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_31183_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/83/img_31183_THUMBNAIL.png,49.98
176396,Quadropolis,2016,577,7.21065,13520,0.0,140.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_15923_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/23/img_15923_THUMBNAIL.png,54.99
239942,Black Rose Wars,2019,579,7.89657,4350,0.0,0.0,0.0,343.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/84/img_26484_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/84/img_26484_THUMBNAIL.png,92.69
353545,Next Station: London,2022,581,7.41547,7272,0.0,125.0,0.0,0.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/65/img_41765_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/65/img_41765_THUMBNAIL.png,26.98
256730,Pipeline,2019,582,7.54628,5577,0.0,0.0,0.0,351.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/87/img_29687_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/87/img_29687_THUMBNAIL.png,73.47999999999999
478,Citadels,2000,583,7.05389,57029,0.0,183.0,0.0,480.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_14303_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/3/img_14303_THUMBNAIL.png,62.58
194607,Mystic Vale,2016,584,7.23362,12632,0.0,0.0,0.0,410.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_18085_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/85/img_18085_THUMBNAIL.png,38.43
43570,Friday,2011,585,7.11097,23052,0.0,0.0,0.0,449.0,0.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/61/img_1761_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/61/img_1761_THUMBNAIL.png,19.97
169427,Middara: Unintentional Malum – Act 1,2019,587,8.505,2804,0.0,0.0,0.0,0.0,53.0,0.0,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_71709_MAIN.png,https://d2qg6c07ydxh2f.cloudfront.net/items/9/img_71709_THUMBNAIL.png,199.97
